Typ;Type;Name;Latitude;Longitude;Tempolimit;Ankunft;Abfahrt;Block_ID;Betriebstage;Service_ID;Details;Altitude (m);Roadgrade (%)
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4647429;8.76377;50.0;;;;;;Original OSM;367.9;1.76
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4646241;8.7636836;50.0;;;;;;Original OSM;367.6;-0.07
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.464512633333335;8.763613233333334;50.0;;;;;;Interpoliert;367.0;-1.59
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46440116666667;8.763542866666667;50.0;;;;;;Interpoliert;366.4;-0.77
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4642897;8.7634725;50.0;;;;;;Original OSM;366.1;2.1
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4641698;8.7634218;50.0;;;;;;Original OSM;367.4;5.2
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4640775;8.7633868;50.0;;;;;;Original OSM;368.7;8.28
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4639724;8.763364;50.0;;;;;;Original OSM;370.0;10.41
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.463866;8.7633458;50.0;;;;;;Interpoliert;371.3;9.91
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4637596;8.7633276;50.0;;;;;;Original OSM;372.3;9.11
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4636302;8.763305200000001;50.0;;;;;;Interpoliert;373.3;9.07
Routenpunkt (Way);T;;49.463524655;8.763269700000002;50.0;;;;;;Interpoliert (15m);374.3;9.14
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46341911;8.763234200000001;50.0;;;;;;Original OSM;375.6;9.71
Routenpunkt (Way);T;;49.46331619555556;8.763210811111112;50.0;;;;;;Interpoliert (15m);376.9;7.81
Routenpunkt (Way);T;;49.46321328111112;8.763187422222224;50.0;;;;;;Interpoliert (15m);378.2;5.65
Routenpunkt (Way);T;Unbekannt;49.46311036666667;8.763164033333334;;;;;;;Interpoliert;377.9;3.48
Routenpunkt (Way);T;Unbekannt;49.46300163333333;8.763177666666667;;;;;;;Interpoliert;377.6;0.82
Haltestelle;W;Wilhelmsfeld, Autohalle;49.46300163333333;8.763177666666667;;06:27:00;06:27:00;Kein Umlauf;Mo,Di,Mi,Do,Fr;446.0;Original GTFS (Snap-Distanz 25m) | Auf Route gesnappt (25m);377.3;-0.97
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46287153333333;8.763188266666667;50.0;;;;;;Original OSM;377.0;-0.46
Routenpunkt (Way);T;;49.46279246666666;8.763177233333334;50.0;;;;;;Interpoliert (15m);377.2;0.04
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4627134;8.7631662;50.0;;;;;;Original OSM;377.2;0.04
Routenpunkt (Way);T;;49.46264218717948;8.763055489743591;50.0;;;;;;Interpoliert (15m);377.2;3.3
Routenpunkt (Way);T;;49.46257097435897;8.76294477948718;50.0;;;;;;Interpoliert (15m);377.2;5.89
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46249976153845;8.76283406923077;50.0;;;;;;Original OSM;378.8;8.94
Routenpunkt (Way);T;;49.4625639576923;8.762727512820513;50.0;;;;;;Interpoliert (15m);380.4;11.99
Routenpunkt (Way);T;;49.46262815384615;8.762620956410258;50.0;;;;;;Interpoliert (15m);382.0;15.15
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46269235;8.7625144;50.0;;;;;;Interpoliert;383.6;14.92
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4627821;8.7624908;50.0;;;;;;Original OSM;385.2;14.27
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46288985;8.76245645;50.0;;;;;;Interpoliert;386.8;13.62
Routenpunkt (Way);T;;49.462991756250005;8.76241765;50.0;;;;;;Interpoliert (15m);388.2;13.93
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4630936625;8.76237885;50.0;;;;;;Original OSM;389.6;14.13
Routenpunkt (Way);T;;49.46316608125;8.762348724999999;50.0;;;;;;Interpoliert (15m);391.0;11.11
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4632385;8.7623186;50.0;;;;;;Interpoliert;392.4;8.32
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4633257;8.7622843;50.0;;;;;;Original OSM;392.2;5.53
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4634127;8.762239099999999;50.0;;;;;;Interpoliert;392.0;1.84
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4634997;8.7621939;50.0;;;;;;Original OSM;391.8;-1.85
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4635994;8.762130566666666;50.0;;;;;;Interpoliert;391.6;-1.89
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4636991;8.762067233333333;50.0;;;;;;Interpoliert;391.4;1.14
Routenpunkt (Way);T;;49.463772875;8.762013516666666;50.0;;;;;;Interpoliert (15m);391.2;3.82
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46384665;8.7619598;30.0;;;;;;Original OSM;392.4;6.44
Routenpunkt (Way);T;;49.4639412625;8.761872562499999;30.0;;;;;;Interpoliert (15m);393.8;8.74
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.464035875;8.761785325;30.0;;;;;;Interpoliert;395.2;11.16
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46414535;8.76168435;30.0;;;;;;Interpoliert;396.6;10.48
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.464254825;8.761583375;30.0;;;;;;Interpoliert;398.0;10.65
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4643643;8.7614824;30.0;;;;;;Original OSM;399.4;10.82
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4644578;8.7614169;30.0;;;;;;Interpoliert;400.8;10.42
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4645513;8.7613514;30.0;;;;;;Original OSM;402.2;10.02
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4646491;8.761302;30.0;;;;;;Interpoliert;403.1;7.22
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4647469;8.7612526;30.0;;;;;;Original OSM;404.0;4.06
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46485215;8.76121425;30.0;;;;;;Interpoliert;403.5;0.33
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.464976533333335;8.761167166666667;30.0;;;;;;Original OSM;403.0;-2.53
Routenpunkt (Way);T;;49.46504371666667;8.761136483333335;30.0;;;;;;Interpoliert (15m);402.5;-5.0
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4651109;8.761105800000001;30.0;;;;;;Interpoliert;402.0;-5.06
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.465207;8.7610619;30.0;;;;;;Interpoliert;401.5;-2.64
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4653031;8.761018;30.0;;;;;;Original OSM;401.0;0.37
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.465407;8.76094285;30.0;;;;;;Interpoliert;402.1;1.65
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4655109;8.7608677;30.0;;;;;;Original OSM;403.2;2.55
Haltestelle;W;Wilhelmsfeld, Rathaus;49.4655109;8.7608677;30.0;06:28:00;06:28:00;Kein Umlauf;Mo,Di,Mi,Do,Fr;446.0;Original GTFS (Snap-Distanz 4m) | Auf Route gesnappt (4m);404.8;3.61
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4655109;8.7608677;30.0;;;;;;Original OSM;404.9;2.05
Routenpunkt (Way);T;;49.465607516666665;8.760785716666668;30.0;;;;;;Interpoliert (15m);405.0;0.52
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46570413333333;8.760703733333333;30.0;;;;;;Interpoliert;405.1;0.72
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.465782966666666;8.760633766666666;30.0;;;;;;Interpoliert;405.2;0.87
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4658618;8.7605638;30.0;;;;;;Original OSM;405.3;3.49
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4659689;8.76047104;30.0;;;;;;Interpoliert;405.4;3.76
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.466076;8.76037828;30.0;;;;;;Interpoliert;407.3;2.83
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4661831;8.76028552;30.0;;;;;;Interpoliert;407.6;1.9
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4662902;8.760192759999999;30.0;;;;;;Interpoliert;407.1;3.24
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4663973;8.7601;30.0;;;;;;Original OSM;406.6;1.95
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46649026666667;8.7599805;30.0;;;;;;Interpoliert;407.6;2.99
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46658323333333;8.759861;30.0;;;;;;Interpoliert;408.6;5.35
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4666762;8.7597415;30.0;;;;;;Original OSM;409.6;7.61
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.466766;8.7596415;30.0;;;;;;Original OSM;410.6;7.65
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46686115;8.7595355;30.0;;;;;;Interpoliert;411.6;7.58
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4669563;8.7594295;30.0;;;;;;Original OSM;412.6;7.5
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.467050666666665;8.759368833333333;30.0;;;;;;Interpoliert;413.4;6.4
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46714503333333;8.759308166666667;30.0;;;;;;Interpoliert;414.2;5.47
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4672394;8.7592475;30.0;;;;;;Original OSM;414.5;4.53
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46732046666666;8.7591844;30.0;;;;;;Interpoliert;414.8;3.72
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46740153333333;8.7591213;30.0;;;;;;Interpoliert;415.1;2.73
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4674826;8.7590582;30.0;;;;;;Original OSM;415.4;2.63
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.467590125;8.7589532;30.0;;;;;;Interpoliert;415.7;2.46
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46769765;8.7588482;30.0;;;;;;Interpoliert;416.0;3.42
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.467805175;8.7587432;30.0;;;;;;Interpoliert;416.3;2.11
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4679127;8.7586382;30.0;;;;;;Original OSM;417.4;0.79
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4680103;8.7585147;30.0;;;;;;Original OSM;416.9;0.36
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4680781;8.7584021;30.0;;;;;;Interpoliert;416.4;-0.22
Haltestelle;W;Wilhelmsfeld, Wilhelmshöhe;49.4680781;8.7584021;30.0;06:29:00;06:29:00;Kein Umlauf;Mo,Di,Mi,Do,Fr;446.0;Original GTFS (Snap-Distanz 3m) | Auf Route gesnappt (11m);416.3;-1.93
Routenpunkt (Way);T;;49.46815385;8.7582686875;30.0;;;;;;Interpoliert (15m);416.2;-0.25
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4682296;8.758135275;30.0;;;;;;Interpoliert;416.1;1.62
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.468313300000005;8.75798105;30.0;;;;;;Interpoliert;416.8;2.82
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.468397;8.757826824999999;30.0;;;;;;Interpoliert;417.5;4.18
Routenpunkt (Way);T;;49.46846459375;8.75770439375;30.0;;;;;;Interpoliert (15m);418.2;4.18
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4685321875;8.757581962500002;30.0;;;;;;Original OSM;418.9;3.06
Routenpunkt (Way);T;;49.46859821875;8.75744165625;30.0;;;;;;Interpoliert (15m);418.8;3.44
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46866425;8.757301349999999;30.0;;;;;;Interpoliert;418.7;5.32
Routenpunkt (Way);T;;49.46871036875;8.75717648125;30.0;;;;;;Interpoliert (15m);419.4;7.11
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4687564875;8.7570516125;30.0;;;;;;Original OSM;421.0;10.27
Routenpunkt (Way);T;;49.46879964375;8.75691958125;30.0;;;;;;Interpoliert (15m);422.6;11.87
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4688428;8.75678755;30.0;;;;;;Interpoliert;424.2;10.52
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4688908;8.7566533;30.0;;;;;;Original OSM;425.0;8.39
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46894983333333;8.756505133333333;30.0;;;;;;Interpoliert;425.0;6.35
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46900886666666;8.756356966666667;30.0;;;;;;Interpoliert;425.6;4.46
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4690679;8.7562088;30.0;;;;;;Original OSM;426.2;4.12
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46911906666666;8.756080766666667;30.0;;;;;;Interpoliert;426.8;3.84
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46917023333334;8.755952733333332;30.0;;;;;;Interpoliert;427.4;2.6
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.469236333333335;8.755787366666668;30.0;;;;;;Original OSM;427.2;1.32
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46931135;8.75563065;30.0;;;;;;Interpoliert;427.0;1.0
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4693789;8.7554926;30.0;;;;;;Original OSM;426.8;0.67
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46946005;8.7553672;30.0;;;;;;Interpoliert;427.3;3.34
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4695412;8.7552418;30.0;;;;;;Original OSM;427.8;5.45
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4696177;8.755146700000001;30.0;;;;;;Interpoliert;429.1;7.33
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4696942;8.7550516;30.0;;;;;;Original OSM;430.1;8.1
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46978475;8.754941174999999;30.0;;;;;;Interpoliert;431.1;8.88
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.4698753;8.75483075;30.0;;;;;;Interpoliert;432.1;8.61
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.46996585;8.754720325000001;30.0;;;;;;Interpoliert;433.1;9.52
Routenpunkt (Way);T;;49.47003265;8.7546387125;30.0;;;;;;Interpoliert (15m);434.1;10.51
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.47009945;8.7545571;30.0;;;;;;Original OSM;435.4;13.2
Haltestelle;W;Wilhelmsfeld, Schriesheim. Hof;49.4701712;8.7544691;30.0;06:30:00;06:30:00;Kein Umlauf;Mo,Di,Mi,Do,Fr;446.0;Original GTFS (Snap-Distanz 5m) | Auf Route gesnappt (5m);436.7;12.67
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.47018975;8.75444235;30.0;;;;;;Original OSM;437.3;11.59
Routenpunkt (Way);T;;49.47023871666666;8.754299733333333;30.0;;;;;;Interpoliert (15m);437.9;9.37
Routenpunkt (Way);T;;49.47028768333333;8.754157116666667;30.0;;;;;;Interpoliert (15m);438.5;6.82
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.47033664999999;8.7540145;30.0;;;;;;Original OSM;438.8;2.57
Routenpunkt (Way);T;;49.470317165;8.75384569;30.0;;;;;;Interpoliert (15m);438.8;0.75
Routenpunkt (Way);T;Johann-Wilhelm-Straße;49.47029768;8.75367688;30.0;;;;;;Original OSM;438.8;-1.08
Routenpunkt (Way);T;;49.47025164833333;8.753557398333333;30.0;;;;;;Interpoliert (15m);438.4;-2.56
Routenpunkt (Way);T;Schriesheimer Straße;49.47020561666667;8.753437916666666;30.0;;;;;;Interpoliert;438.0;-3.54
Routenpunkt (Way);T;Schriesheimer Straße;49.470136233333335;8.753269233333333;30.0;;;;;;Interpoliert;437.3;-4.51
Routenpunkt (Way);T;Schriesheimer Straße;49.47006685;8.75310055;30.0;;;;;;Interpoliert;436.6;-4.68
Routenpunkt (Way);T;Schriesheimer Straße;49.46999746666667;8.752931866666668;30.0;;;;;;Interpoliert;435.9;-4.91
Routenpunkt (Way);T;Schriesheimer Straße;49.469928083333336;8.752763183333334;30.0;;;;;;Interpoliert;435.2;-4.96
Routenpunkt (Way);T;;49.46980521666667;8.752764941666666;30.0;;;;;;Interpoliert (15m);434.5;-4.74
Routenpunkt (Way);T;Heidelberger Straße;49.46968235;8.752766699999999;50.0;;;;;;Interpoliert;433.8;-2.83
Routenpunkt (Way);T;;49.46960006388889;8.752842347222222;50.0;;;;;;Interpoliert (15m);433.4;-0.17
Routenpunkt (Way);T;;49.46951777777778;8.752917994444445;50.0;;;;;;Interpoliert (15m);433.9;2.27
Routenpunkt (Way);T;Heidelberger Straße;49.46943549166667;8.752993641666668;50.0;;;;;;Original OSM;434.8;4.7
Routenpunkt (Way);T;;49.46932479097222;8.752948479861113;50.0;;;;;;Interpoliert (15m);435.7;5.77
Routenpunkt (Way);T;;49.46921409027778;8.752903318055557;50.0;;;;;;Interpoliert (15m);436.6;5.14
Routenpunkt (Way);T;;49.46910338958334;8.752858156250001;50.0;;;;;;Interpoliert (15m);436.8;3.77
Routenpunkt (Way);T;Heidelberger Straße;49.46899268888889;8.752812994444445;50.0;;;;;;Original OSM;437.0;2.68
Routenpunkt (Way);T;;49.468932592592594;8.75266622962963;50.0;;;;;;Interpoliert (15m);437.2;1.59
Routenpunkt (Way);T;;49.46887249629629;8.752519464814815;50.0;;;;;;Interpoliert (15m);437.4;1.65
Routenpunkt (Way);T;Unbekannt;49.4688124;8.7523727;;;;;;;Original OSM;437.6;-0.37
Routenpunkt (Way);T;Unbekannt;49.4687764;8.752238;;;;;;;Interpoliert;437.8;-2.38
Routenpunkt (Way);T;Unbekannt;49.4687404;8.7521033;;;;;;;Original OSM;436.9;-4.64
Routenpunkt (Way);T;Unbekannt;49.4686958;8.7519729;;;;;;;Original OSM;436.0;-0.22
Routenpunkt (Way);T;;49.46864995;8.751865575;;;;;;;Interpoliert (15m);435.1;4.95
Routenpunkt (Way);T;Unbekannt;49.4686041;8.75175825;;;;;;;Original OSM;437.3;12.22
Routenpunkt (Way);T;;49.468542325;8.751649400000002;;;;;;;Interpoliert (15m);440.2;18.6
Routenpunkt (Way);T;Unbekannt;49.46848055;8.751540550000001;;;;;;;Interpoliert;443.1;24.05
Routenpunkt (Way);T;Unbekannt;49.4684044;8.751416;;;;;;;Original OSM;446.0;26.08
Routenpunkt (Way);T;Unbekannt;49.468327;8.75124885;;;;;;;Original OSM;448.6;27.29
Routenpunkt (Way);T;;49.46830305;8.751149125;;;;;;;Interpoliert (15m);451.2;25.88
Routenpunkt (Way);T;Unbekannt;49.4682791;8.7510494;;;;;;;Original OSM;453.8;25.33
Routenpunkt (Way);T;Unbekannt;49.46824492499999;8.7508699;;;;;;;Interpoliert;456.6;24.78
Routenpunkt (Way);T;Unbekannt;49.46821075;8.7506904;;;;;;;Interpoliert;459.4;16.39
Routenpunkt (Way);T;Unbekannt;49.468176575;8.7505109;;;;;;;Interpoliert;461.4;7.57
Routenpunkt (Way);T;Unbekannt;49.4681424;8.7503314;;;;;;;Original OSM;460.3;1.48
Routenpunkt (Way);T;Unbekannt;49.4681077;8.750193;;;;;;;Original OSM;459.2;-4.39
Routenpunkt (Way);T;Unbekannt;49.4680648;8.7500511;;;;;;;Original OSM;458.1;-8.72
Routenpunkt (Way);T;Unbekannt;49.467998;8.7499077;;;;;;;Original OSM;457.0;-5.72
Routenpunkt (Way);T;;49.4679242;8.74979265;;;;;;;Interpoliert (15m);456.2;-2.6
Routenpunkt (Way);T;Unbekannt;49.4678504;8.7496776;;;;;;;Original OSM;457.0;0.41
Routenpunkt (Way);T;;49.46773635;8.749567975;;;;;;;Interpoliert (15m);457.8;3.53
Routenpunkt (Way);T;Unbekannt;49.4676223;8.74945835;;;;;;;Original OSM;458.6;7.68
Routenpunkt (Way);T;;49.46752415;8.749407375;;;;;;;Interpoliert (15m);459.4;8.75
Routenpunkt (Way);T;Unbekannt;49.467426;8.7493564;;;;;;;Original OSM;461.0;10.04
Routenpunkt (Way);T;Unbekannt;49.4673083;8.7493443;;;;;;;Original OSM;462.6;10.48
Routenpunkt (Way);T;Unbekannt;49.4671866;8.7493486;;;;;;;Original OSM;464.2;10.46
Routenpunkt (Way);T;Unbekannt;49.4670686;8.7493712;;;;;;;Original OSM;465.2;9.48
Routenpunkt (Way);T;Unbekannt;49.4669407;8.7494184;;;;;;;Original OSM;466.2;5.96
Routenpunkt (Way);T;Unbekannt;49.46684626666667;8.749470233333334;;;;;;;Interpoliert;467.2;2.52
Routenpunkt (Way);T;Unbekannt;49.46675183333333;8.749522066666666;;;;;;;Interpoliert;466.6;0.17
Routenpunkt (Way);T;Unbekannt;49.4666574;8.7495739;;;;;;;Original OSM;466.0;-2.04
Routenpunkt (Way);T;Unbekannt;49.46653558333334;8.749637066666667;;;;;;;Interpoliert;465.4;-3.13
Routenpunkt (Way);T;Unbekannt;49.46641376666667;8.749700233333334;;;;;;;Interpoliert;464.8;-1.36
Routenpunkt (Way);T;Unbekannt;49.46629195;8.749763399999999;;;;;;;Interpoliert;465.3;0.42
Routenpunkt (Way);T;Unbekannt;49.466170133333335;8.749826566666666;;;;;;;Interpoliert;465.8;2.8
Routenpunkt (Way);T;Unbekannt;49.46604831666667;8.749889733333333;;;;;;;Interpoliert;466.3;5.12
Routenpunkt (Way);T;Unbekannt;49.4659265;8.7499529;;;;;;;Original OSM;467.4;5.9
Routenpunkt (Way);T;Unbekannt;49.46580073;8.75002195;;;;;;;Interpoliert;468.5;6.68
Routenpunkt (Way);T;Unbekannt;49.46567496;8.750091;;;;;;;Interpoliert;469.6;6.66
Routenpunkt (Way);T;Unbekannt;49.46554919;8.75016005;;;;;;;Interpoliert;470.7;5.79
Routenpunkt (Way);T;Unbekannt;49.46542342;8.7502291;;;;;;;Interpoliert;471.2;4.98
Routenpunkt (Way);T;Unbekannt;49.46529765;8.750298149999999;;;;;;;Interpoliert;471.7;2.69
Routenpunkt (Way);T;Unbekannt;49.46517188;8.7503672;;;;;;;Interpoliert;472.2;0.4
Routenpunkt (Way);T;Unbekannt;49.46504611;8.75043625;;;;;;;Interpoliert;471.6;-1.08
Routenpunkt (Way);T;Unbekannt;49.46492034;8.7505053;;;;;;;Interpoliert;471.0;-1.21
Routenpunkt (Way);T;Unbekannt;49.46479457;8.750574349999999;;;;;;;Interpoliert;470.4;-1.18
Routenpunkt (Way);T;Unbekannt;49.4646688;8.7506434;;;;;;;Original OSM;470.8;0.16
Routenpunkt (Way);T;Unbekannt;49.464574975;8.750704075;;;;;;;Interpoliert;471.2;1.5
Routenpunkt (Way);T;Unbekannt;49.46448115;8.75076475;;;;;;;Interpoliert;471.5;3.9
Routenpunkt (Way);T;Unbekannt;49.464387325;8.750825425;;;;;;;Interpoliert;471.8;4.68
Routenpunkt (Way);T;Unbekannt;49.4642935;8.7508861;;;;;;;Original OSM;472.7;5.3
Routenpunkt (Way);T;Unbekannt;49.46418165;8.750962375;;;;;;;Interpoliert;473.6;6.09
Routenpunkt (Way);T;Unbekannt;49.4640698;8.75103865;;;;;;;Interpoliert;474.5;6.88
Routenpunkt (Way);T;Unbekannt;49.46395795;8.751114925;;;;;;;Interpoliert;475.4;6.75
Routenpunkt (Way);T;Unbekannt;49.4638461;8.7511912;;;;;;;Original OSM;476.3;4.94
Routenpunkt (Way);T;Unbekannt;49.4637425;8.751254;;;;;;;Interpoliert;477.2;3.08
Routenpunkt (Way);T;Unbekannt;49.4636389;8.7513168;;;;;;;Original OSM;476.9;1.4
Routenpunkt (Way);T;Unbekannt;49.4635421;8.751362933333333;;;;;;;Interpoliert;476.6;2.57
Routenpunkt (Way);T;Unbekannt;49.4634453;8.751409066666668;;;;;;;Interpoliert;476.4;3.07
Routenpunkt (Way);T;Unbekannt;49.4633485;8.7514552;;;;;;;Original OSM;477.8;5.52
Routenpunkt (Way);T;Unbekannt;49.4632263;8.751516225;;;;;;;Interpoliert;479.2;8.01
Routenpunkt (Way);T;Unbekannt;49.4631041;8.75157725;;;;;;;Interpoliert;480.6;10.32
Routenpunkt (Way);T;Unbekannt;49.4629819;8.751638275000001;;;;;;;Interpoliert;482.0;10.22
Routenpunkt (Way);T;Unbekannt;49.4628597;8.7516993;;;;;;;Original OSM;483.4;10.64
Routenpunkt (Way);T;Unbekannt;49.4627673;8.751750266666667;;;;;;;Interpoliert;484.7;11.88
Routenpunkt (Way);T;Unbekannt;49.4626749;8.751801233333333;;;;;;;Interpoliert;486.0;13.11
Routenpunkt (Way);T;;49.462595125;8.751844141666666;;;;;;;Interpoliert (15m);487.5;13.16
Routenpunkt (Way);T;Unbekannt;49.46251535;8.75188705;;;;;;;Original OSM;489.0;10.64
Routenpunkt (Way);T;;49.46238472499999;8.751934850000001;;;;;;;Interpoliert (15m);490.5;8.08
Routenpunkt (Way);T;Unbekannt;49.4622541;8.75198265;;;;;;;Original OSM;490.4;4.52
Routenpunkt (Way);T;;49.46215653;8.751998545;;;;;;;Interpoliert (15m);490.3;1.04
Routenpunkt (Way);T;Unbekannt;49.46205896;8.75201444;;;;;;;Interpoliert;490.1;-1.26
Routenpunkt (Way);T;Unbekannt;49.46193422;8.75203108;;;;;;;Interpoliert;489.9;-1.27
Routenpunkt (Way);T;Unbekannt;49.46180948;8.75204772;;;;;;;Interpoliert;489.7;-1.23
Routenpunkt (Way);T;Unbekannt;49.46168474;8.75206436;;;;;;;Interpoliert;489.6;-1.01
Routenpunkt (Way);T;Unbekannt;49.46156;8.752081;;;;;;;Original OSM;489.5;-0.86
Routenpunkt (Way);T;Unbekannt;49.461435725;8.752109325;;;;;;;Interpoliert;489.4;-0.0
Routenpunkt (Way);T;Unbekannt;49.46131145;8.75213765;;;;;;;Interpoliert;489.3;0.72
Routenpunkt (Way);T;Unbekannt;49.461187175;8.752165975;;;;;;;Interpoliert;489.7;1.53
Routenpunkt (Way);T;Unbekannt;49.4610629;8.7521943;;;;;;;Original OSM;490.1;2.52
Routenpunkt (Way);T;Unbekannt;49.4609584;8.752227533333333;;;;;;;Interpoliert;490.5;3.53
Routenpunkt (Way);T;Unbekannt;49.4608539;8.752260766666666;;;;;;;Interpoliert;491.0;3.83
Routenpunkt (Way);T;;49.46075101388889;8.752272648611111;;;;;;;Interpoliert (15m);491.5;4.13
Routenpunkt (Way);T;;49.46064812777777;8.752284530555555;;;;;;;Interpoliert (15m);492.0;5.55
Routenpunkt (Way);T;;49.460545241666665;8.752296412499998;;;;;;;Interpoliert (15m);492.5;6.54
Routenpunkt (Way);T;Unbekannt;49.46044235555556;8.752308294444443;;;;;;;Original OSM;493.7;7.51
Routenpunkt (Way);T;;49.4603261537037;8.752280246296296;;;;;;;Interpoliert (15m);494.9;7.7
Routenpunkt (Way);T;;49.46020995185185;8.752252198148147;;;;;;;Interpoliert (15m);496.1;7.99
Routenpunkt (Way);T;Unbekannt;49.46009375;8.75222415;50.0;;;;;;Interpoliert;496.8;7.25
