Typ;Type;Name;Latitude;Longitude;Tempolimit;Ankunft;Abfahrt;Block_ID;Betriebstage;Service_ID;Details
Routenpunkt (Way);T;Kranichsteiner Straße;49.919401225;8.717932925;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9194902;8.7180244;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.91959774285714;8.7181357;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.919705285714286;8.718247;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91981282857143;8.7183583;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91992037142857;8.718469599999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92002791428571;8.7185809;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.920135457142855;8.7186922;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.920243;8.7188035;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92035054285714;8.7189148;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92045808571429;8.7190261;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92056562857143;8.719137400000001;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92067317142857;8.7192487;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92078071428571;8.71936;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.920888257142856;8.7194713;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9209958;8.7195826;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.92107103333333;8.719660900000001;;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92114626666667;8.7197392;;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9212215;8.7198175;;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.9213318925;8.719930374999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.921442285;8.72004325;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9215526775;8.720156124999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92166307;8.720269;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9217734625;8.720381875;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.921883855;8.72049475;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9219942475;8.720607625;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92210464;8.720720499999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9222150325;8.720833375;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.922325425;8.720946249999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9224358175;8.721059125;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92254621;8.721172;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9226566025;8.721284875;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.922766995;8.72139775;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9228773875;8.721510624999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92298778;8.7216235;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9230981725;8.721736374999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.923208565;8.72184925;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9233189575;8.721962125;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92342935;8.722075;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9235397425;8.722187875;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.923650135;8.722300749999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9237605275;8.722413625;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92387092;8.722526499999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9239813125;8.722639375;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.924091705;8.72275225;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9242020975;8.722865124999998;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92431249;8.722978;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9244228825;8.723090874999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.924533275;8.72320375;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9246436675;8.723316624999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92475406;8.7234295;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9248644525;8.723542375;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.924974845;8.723655249999998;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9250852375;8.723768125;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92519563;8.723880999999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9253060225;8.723993875;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.925416415;8.724106749999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9255268075;8.724219625;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9256372;8.7243325;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.92574477241379;8.724446610344827;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92585234482758;8.724560720689654;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92595991724138;8.724674831034482;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92606748965517;8.724788941379309;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92617506206896;8.724903051724137;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92628263448276;8.725017162068966;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92639020689655;8.725131272413792;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.926497779310345;8.72524538275862;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.926605351724135;8.725359493103447;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92671292413793;8.725473603448275;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92682049655172;8.725587713793102;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92692806896552;8.72570182413793;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92703564137931;8.725815934482759;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9271432137931;8.725930044827585;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9272507862069;8.726044155172413;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92735835862069;8.72615826551724;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92746593103448;8.726272375862068;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92757350344828;8.726386486206897;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92768107586207;8.726500596551723;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.927788648275865;8.726614706896552;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92789622068965;8.726728817241378;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92800379310345;8.726842927586206;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92811136551724;8.726957037931033;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92821893793104;8.727071148275861;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92832651034483;8.72718525862069;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92843408275862;8.727299368965516;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92854165517242;8.727413479310345;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.928649227586206;8.727527589655171;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9287568;8.7276417;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.92886924814815;8.727752488888889;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9289816962963;8.727863277777777;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92909414444445;8.727974066666667;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92920659259259;8.728084855555554;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92931904074074;8.728195644444444;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92943148888889;8.728306433333334;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92954393703704;8.728417222222221;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92965638518518;8.728528011111111;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92976883333333;8.728638799999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.929881281481485;8.728749588888888;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.92999372962963;8.728860377777778;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93010617777778;8.728971166666666;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93021862592592;8.729081955555555;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93033107407408;8.729192744444443;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93044352222222;8.729303533333333;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93055597037037;8.72941432222222;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93066841851852;8.72952511111111;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.930780866666666;8.7296359;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93089331481482;8.729746688888888;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93100576296296;8.729857477777777;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93111821111111;8.729968266666665;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.931230659259256;8.730079055555555;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93134310740741;8.730189844444444;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93145555555555;8.730300633333332;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9315680037037;8.730411422222222;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93168045185185;8.73052221111111;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9317929;8.730633;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.931908058333335;8.730708616666666;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93202321666666;8.730784233333333;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.932138375;8.73085985;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93225353333333;8.730935466666667;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93236869166667;8.731011083333334;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93248385;8.731086699999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93259900833333;8.731162316666666;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93271416666667;8.731237933333333;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.932829325;8.73131355;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93294448333334;8.731389166666666;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.93305964166667;8.731464783333333;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;;49.933158095833335;8.731529404166666;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Kranichsteiner Straße;49.933256549999996;8.731594025;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Unbekannt;49.93325025;8.731794099999998;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9331949;8.731962;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93313955;8.7321299;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9330842;8.7322978;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93302885;8.732465699999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9329735;8.7326336;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93291815;8.7328015;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9328628;8.7329694;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Unbekannt;49.9327984875;8.7331349875;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.932734175;8.733300575;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9326698625;8.7334661625;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.932605550000005;8.73363175;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9325412375;8.7337973375;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.932476925;8.733962925;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9324126125;8.7341285125;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9323483;8.7342941;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Unbekannt;49.93228165;8.73445954;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.932215;8.73462498;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93214835;8.73479042;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9320817;8.73495586;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93201505;8.7351213;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9319484;8.73528674;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93188175;8.73545218;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9318151;8.73561762;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93174845;8.73578306;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9316818;8.7359485;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Unbekannt;49.93160967142857;8.736101357142857;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93153754285714;8.736254214285713;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93146541428571;8.736407071428571;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.931393285714286;8.736559928571427;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93132115714285;8.736712785714285;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93124902857143;8.736865642857142;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9311769;8.7370185;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Unbekannt;49.93109866666666;8.737174166666666;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93102043333333;8.737329833333334;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9309422;8.7374855;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93086396666666;8.737641166666666;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93078573333333;8.737796833333334;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9307075;8.7379525;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Unbekannt;49.93063218333333;8.73809005;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93055686666666;8.7382276;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93048155;8.73836515;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.930406233333336;8.7385027;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.93033091666667;8.73864025;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9302556;8.7387778;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Unbekannt;49.930175266666666;8.738916933333332;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.930094933333336;8.739056066666667;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9300146;8.7391952;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.92993426666666;8.739334333333332;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.92985393333333;8.739473466666666;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9297736;8.7396126;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Unbekannt;49.92969508;8.73973208;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.92961656;8.73985156;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.92953804;8.739971039999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.92945952;8.740090519999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.929381;8.74021;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Unbekannt;49.9292814;8.740349933333333;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9291818;8.740489866666667;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9290822;8.7406298;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Unbekannt;49.928996600000005;8.74072785;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.928911;8.7408259;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9288254;8.740923949999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9287398;8.741022;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Unbekannt;49.9286441;8.7411137;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9285484;8.7412054;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Unbekannt;49.9284527;8.7412971;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Unbekannt;49.928373750000006;8.74138765;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;;49.92839584375001;8.741567946875;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Unbekannt;49.92841793750001;8.74174824375;70.0;;;;;;Original OSM
Routenpunkt (Way);T;;49.928512625;8.741848629166666;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;;49.928607312500006;8.741949014583332;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Roßdörfer Straße;49.928702;8.742049399999999;100.0;;;;;;Interpoliert
Routenpunkt (Way);T;Roßdörfer Straße;49.9287954;8.7420805;100.0;;;;;;Original OSM
Routenpunkt (Way);T;Roßdörfer Straße;49.9289064;8.74210105;100.0;;;;;;Interpoliert
Routenpunkt (Way);T;Roßdörfer Straße;49.9290174;8.7421216;100.0;;;;;;Original OSM
Routenpunkt (Way);T;Roßdörfer Straße;49.929146;8.7421275;100.0;;;;;;Interpoliert
Routenpunkt (Way);T;;49.92926345625;8.7421295125;100.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Roßdörfer Straße;49.9293809125;8.742131525000001;100.0;;;;;;Original OSM
Routenpunkt (Way);T;;49.92946725625;8.7421148375;100.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Roßdörfer Straße;49.9295536;8.74209815;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Roßdörfer Straße;49.9296625;8.7420659;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Roßdörfer Straße;49.92977153333333;8.742007766666667;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Roßdörfer Straße;49.92988056666667;8.741949633333332;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Roßdörfer Straße;49.9299896;8.7418915;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Roßdörfer Straße;49.93009905;8.74181755;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Roßdörfer Straße;49.9302085;8.7417436;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Roßdörfer Straße;49.93031795;8.741669649999999;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Roßdörfer Straße;49.9304274;8.7415957;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Roßdörfer Straße;49.93053685;8.74152175;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Im Kleepfad;49.930668499999996;8.7415236;30.0;;;;;;Original OSM
Routenpunkt (Way);T;;49.93069465;8.741687375;30.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Im Kleepfad;49.9307208;8.741851149999999;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Im Kleepfad;49.93074;8.7420552;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;;49.930753075;8.742186725;30.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Im Kleepfad;49.930766150000004;8.742318249999999;30.0;;;;;;Original OSM
Routenpunkt (Way);T;;49.93077865;8.742450575;30.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Im Kleepfad;49.93079115;8.7425829;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Im Kleepfad;49.9308048;8.7427395;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Im Kleepfad;49.930820266666665;8.7429168;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Im Kleepfad;49.93083573333333;8.7430941;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Im Kleepfad;49.9308512;8.7432714;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Im Kleepfad;49.9308637;8.74341445;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;;49.930897075000004;8.74352105;30.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Im Kleepfad;49.93093045;8.74362765;30.0;;;;;;Original OSM
Routenpunkt (Way);T;;49.931052275;8.743617125;30.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Sudetenstraße;49.9311741;8.743606600000001;30.0;;;;;;Original OSM
Routenpunkt (Way);T;;49.93127483333333;8.743580926666668;30.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;;49.93137556666667;8.743555253333334;30.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Sudetenstraße;49.9314763;8.74352958;30.0;;;;;;Interpoliert
Haltestelle;W;Messel Sudetenstraße;49.9314763;8.74352958;30.0;12:40:00;12:40:00;Kein Umlauf;Mo,Di,Mi,Do,Fr;446.0;Original GTFS (Snap-Distanz 1m) | Auf Route gesnappt (1m)
Routenpunkt (Way);T;Sudetenstraße;49.9315932;8.74350152;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.9317101;8.74347346;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.93184143333334;8.743442266666667;30.0;;;;;;Original OSM
Routenpunkt (Way);T;;49.93194843333333;8.7434183;30.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Sudetenstraße;49.932055433333325;8.743394333333333;30.0;;;;;;Original OSM
Routenpunkt (Way);T;;49.93214663333333;8.743370416666668;30.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Sudetenstraße;49.93223783333333;8.743346500000001;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.93234536666667;8.7433169;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.9324529;8.7432873;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Sudetenstraße;49.9325439;8.743266466666666;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.9326349;8.743245633333334;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.9327259;8.7432248;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Sudetenstraße;49.93284796;8.7432064;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.93297002;8.743188;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.93309208;8.7431696;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.93321414;8.7431512;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.9333362;8.7431328;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Sudetenstraße;49.93345868;8.74311876;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.93358116;8.74310472;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.93370364;8.74309068;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.93382612;8.74307664;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.9339486;8.7430626;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Sudetenstraße;49.93406115;8.743062;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.9341737;8.7430614;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.93428625;8.7430608;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Sudetenstraße;49.9343988;8.7430602;30.0;;;;;;Original OSM
