Typ;Type;Name;Latitude;Longitude;Tempolimit;Ankunft;Abfahrt;Block_ID;Betriebstage;Service_ID;Details;Altitude (m);Roadgrade (%);Surface;Highway_Type;OSM_Name
Routenpunkt (Way);A;Kranichsteiner Straße (Ampel);49.89594;8.686182;50;;;;;;Original OSM;150.6;0.0;asphalt;secondary;Kranichsteiner Straße
Haltestelle;W;Kranichstein Kesselhutweg;49.89594;8.686182;50;24:59:00;24:59:00;Kein Umlauf;Unbekannt;133.0;Original GTFS (Snap-Distanz 4m) | Auf Route gesnappt (4m);150.33;-0.26;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.89594;8.686182;50;;;;;;Original OSM;150.14;-0.21;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895914;8.685992;50;;;;;;Interpoliert;150.0;-0.21;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kesselhutweg;49.895911;8.685825;50;;;;;;Original OSM;150.0;-0.29;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kesselhutweg;49.895874;8.685538;50;;;;;;Interpoliert;150.0;-0.42;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895806;8.685212;50;;;;;;Interpoliert;149.9;-0.49;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895779;8.685012;50;;;;;;Interpoliert;149.8;-0.76;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895752;8.684812;50;;;;;;Original OSM;149.6;-0.76;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895729;8.684609;50;;;;;;Interpoliert;149.4;-0.68;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895706;8.684406;50;;;;;;Interpoliert;149.4;-0.41;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895683;8.684203;50;;;;;;Interpoliert;149.4;-0.0;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.89566;8.684;50;;;;;;Interpoliert;149.5;0.27;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895638;8.683797;50;;;;;;Interpoliert;149.6;0.27;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895615;8.683594;50;;;;;;Interpoliert;149.6;0.41;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895592;8.683391;50;;;;;;Interpoliert;149.6;0.41;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895569;8.683189;50;;;;;;Interpoliert;149.7;0.54;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895546;8.682986;50;;;;;;Interpoliert;149.8;0.81;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895523;8.682783;50;;;;;;Interpoliert;150.0;1.08;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.8955;8.68258;50;;;;;;Interpoliert;150.2;1.49;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895478;8.682377;50;;;;;;Interpoliert;150.4;1.76;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895455;8.682174;50;;;;;;Interpoliert;150.8;2.05;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895432;8.681971;50;;;;;;Original OSM;151.1;2.33;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895413;8.681824;50;;;;;;Interpoliert;151.4;2.35;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.895395;8.681676;50;;;;;;Interpoliert;151.7;2.09;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);A;Kranichsteiner Straße (Ampel);49.895359;8.681385;50;;;;;;Original OSM;152.0;0.86;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Bartningstraße;49.895444;8.681237;50.0;;;;;;Original OSM;152.2;-0.66;asphalt;unclassified;Bartningstraße
Routenpunkt (Way);T;Bartningstraße;49.895553;8.681221;50.0;;;;;;Original OSM;151.7;-2.18;asphalt;unclassified;Bartningstraße
Routenpunkt (Way);T;Bartningstraße;49.895646;8.68121;50.0;;;;;;Interpoliert;151.2;-3.43;asphalt;unclassified;Bartningstraße
Routenpunkt (Way);T;Bartningstraße;49.895739;8.681199;50.0;;;;;;Interpoliert;150.7;-4.9;asphalt;unclassified;Bartningstraße
Routenpunkt (Way);T;Bartningstraße;49.895832;8.681188;50.0;;;;;;Original OSM;150.2;-5.28;asphalt;unclassified;Bartningstraße
Routenpunkt (Way);T;Bartningstraße;49.895937;8.68118;50.0;;;;;;Interpoliert;149.5;-4.94;asphalt;unclassified;Bartningstraße
Routenpunkt (Way);T;Bartningstraße;49.896042;8.681171;50.0;;;;;;Interpoliert;148.8;-4.71;asphalt;unclassified;Bartningstraße
Routenpunkt (Way);T;Bartningstraße;49.896245;8.681153;50.0;;;;;;Original OSM;148.1;-4.4;asphalt;unclassified;Bartningstraße
Routenpunkt (Way);T;Bartningstraße;49.896399;8.681037;50.0;;;;;;Original OSM;147.4;-4.2;paving_stones;unclassified;Siemensstraße
Routenpunkt (Way);T;Siemensstraße;49.896405;8.680734;30;;;;;;Original OSM;146.7;-3.62;paving_stones;unclassified;Siemensstraße
Routenpunkt (Way);T;Siemensstraße;49.896395;8.680456;30;;;;;;Interpoliert;145.7;-4.03;paving_stones;unclassified;Siemensstraße
Haltestelle;W;Kranichstein Siemensstraße;49.896375;8.680324;30.0;25:01:00;25:01:00;Kein Umlauf;Unbekannt;133.0;Original GTFS (Snap-Distanz 5m) | Auf Route gesnappt (5m);145.4;-3.63;paving_stones;unclassified;Siemensstraße
Routenpunkt (Way);T;Siemensstraße;49.89639;8.680246;30.0;;;;;;Interpoliert;145.1;-3.1;paving_stones;unclassified;Siemensstraße
Routenpunkt (Way);T;Siemensstraße;49.896384;8.680003;30;;;;;;Original OSM;144.8;-2.27;paving_stones;unclassified;Siemensstraße
Routenpunkt (Way);T;Siemensstraße;49.896357;8.679764;30.0;;;;;;Interpoliert;144.7;-1.81;paving_stones;unclassified;Siemensstraße
Routenpunkt (Way);T;Siemensstraße;49.896355;8.679605;30.0;;;;;;Original OSM;144.6;-1.11;asphalt;unclassified;Siemensstraße
Routenpunkt (Way);T;Siemensstraße;49.896372;8.67943;30.0;;;;;;Original OSM;144.5;-1.03;asphalt;unclassified;Siemensstraße
Routenpunkt (Way);T;Siemensstraße;49.896401;8.679257;30.0;;;;;;Original OSM;144.3;-1.29;asphalt;unclassified;Siemensstraße
Routenpunkt (Way);T;Siemensstraße;49.896449;8.679067;30.0;;;;;;Original OSM;144.1;-1.04;asphalt;unclassified;Siemensstraße
Routenpunkt (Way);T;Siemensstraße;49.896486;8.678928;30.0;;;;;;Interpoliert;143.9;-1.01;asphalt;unclassified;Siemensstraße
Routenpunkt (Way);T;Siemensstraße;49.89658;8.678563;30.0;;;;;;Original OSM;144.0;-0.97;asphalt;unclassified;Siemensstraße
Routenpunkt (Way);T;Siemensstraße;49.896649;8.678144;30.0;;;;;;Original OSM;143.8;-1.03;asphalt;unclassified;Siemensstraße
Routenpunkt (Way);T;Siemensstraße;49.896657;8.677936;30.0;;;;;;Original OSM;143.6;-1.33;asphalt;unclassified;Siemensstraße
Routenpunkt (Way);T;Siemensstraße;49.896653;8.67777;30.0;;;;;;Interpoliert;143.4;-1.63;asphalt;unclassified;Siemensstraße
Routenpunkt (Way);A;Siemensstraße (Ampel);49.896649;8.677603;30.0;;;;;;Interpoliert;143.0;-1.67;asphalt;unclassified;Siemensstraße
Routenpunkt (Way);T;Siemensstraße;49.896532;8.677292;30.0;;;;;;Original OSM;142.7;-1.71;asphalt;tertiary;Jägertorstraße
Routenpunkt (Way);T;Jägertorstraße;49.896195;8.677264;50.0;;;;;;Interpoliert;142.4;-1.53;asphalt;tertiary;Jägertorstraße
Routenpunkt (Way);T;Jägertorstraße;49.89608;8.677262;50.0;;;;;;Interpoliert;142.2;-1.03;asphalt;tertiary;Jägertorstraße
Routenpunkt (Way);T;Jägertorstraße;49.895845;8.677255;50.0;;;;;;Original OSM;142.0;-1.15;asphalt;tertiary;Jägertorstraße
Routenpunkt (Way);T;Jägertorstraße;49.895631;8.677246;50.0;;;;;;Original OSM;141.8;-0.7;asphalt;tertiary;Jägertorstraße
Routenpunkt (Way);T;Jägertorstraße;49.89553;8.677238;50.0;;;;;;Original OSM;141.6;-0.1;asphalt;tertiary;Jägertorstraße
Routenpunkt (Way);T;Jägertorstraße;49.895404;8.677233;50.0;;;;;;Interpoliert;141.8;0.34;asphalt;tertiary;Jägertorstraße
Routenpunkt (Way);T;Jägertorstraße;49.895279;8.677228;50.0;;;;;;Interpoliert;142.0;0.78;asphalt;tertiary;Jägertorstraße
Routenpunkt (Way);T;Jägertorstraße;49.895153;8.677222;50.0;;;;;;Original OSM;142.2;1.33;asphalt;tertiary;Jägertorstraße
Routenpunkt (Way);T;Jägertorstraße;49.895022;8.677229;50.0;;;;;;Original OSM;142.4;1.05;asphalt;tertiary;Jägertorstraße
Routenpunkt (Way);T;Jägertorstraße;49.894751;8.677212;50.0;;;;;;Original OSM;142.7;0.76;asphalt;tertiary;Jägertorstraße
Routenpunkt (Way);T;Jägertorstraße;49.894523;8.677132;50.0;;;;;;Original OSM;142.7;0.47;asphalt;tertiary;Jägertorstraße
Routenpunkt (Way);T;Jägertorstraße;49.894384;8.677015;50.0;;;;;;Original OSM;142.7;0.2;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.89422;8.676792;50.0;;;;;;Interpoliert;142.7;0.0;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.894131;8.676677;50.0;;;;;;Original OSM;142.7;-0.1;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.894056;8.676596;50.0;;;;;;Interpoliert;142.7;-0.1;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.893908;8.676433;50.0;;;;;;Original OSM;142.6;-0.1;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.893756;8.676259;50.0;;;;;;Interpoliert;142.6;-0.1;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.893649;8.676134;50.0;;;;;;Interpoliert;142.6;-0.37;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.893541;8.676009;50.0;;;;;;Interpoliert;142.6;-0.13;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.893434;8.675884;50.0;;;;;;Interpoliert;142.4;-0.0;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.893327;8.675759;50.0;;;;;;Interpoliert;142.5;0.13;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.893219;8.675634;50.0;;;;;;Interpoliert;142.6;0.27;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.893112;8.675509;50.0;;;;;;Interpoliert;142.7;0.67;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.893004;8.675384;50.0;;;;;;Interpoliert;142.8;0.67;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.892897;8.675259;50.0;;;;;;Interpoliert;142.9;0.54;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.89279;8.675134;50.0;;;;;;Interpoliert;143.0;0.34;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.892682;8.675009;50.0;;;;;;Interpoliert;143.0;0.14;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);A;Kranichsteiner Straße (Ampel);49.89243;8.674718;50.0;;;;;;Original OSM;142.9;-0.15;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.892221;8.674478;50.0;;;;;;Original OSM;142.8;-0.44;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.892129;8.674372;50.0;;;;;;Interpoliert;142.7;-0.6;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.892038;8.674266;50.0;;;;;;Interpoliert;142.6;-0.7;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.891946;8.67416;50.0;;;;;;Interpoliert;142.5;-0.77;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.891854;8.674053;50.0;;;;;;Original OSM;142.4;-0.75;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.89175;8.673934;50.0;;;;;;Interpoliert;142.3;-0.87;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.891645;8.673815;50.0;;;;;;Interpoliert;142.2;-0.99;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.891541;8.673695;50.0;;;;;;Interpoliert;142.0;-0.97;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.891436;8.673576;50.0;;;;;;Interpoliert;141.8;-0.42;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.891332;8.673456;50.0;;;;;;Interpoliert;141.7;0.14;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.891227;8.673337;50.0;;;;;;Interpoliert;142.0;0.83;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.891122;8.673218;50.0;;;;;;Interpoliert;142.3;1.39;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.891018;8.673098;50.0;;;;;;Interpoliert;142.6;1.78;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.890914;8.672979;50.0;;;;;;Original OSM;142.8;1.56;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.890803;8.672844;50.0;;;;;;Original OSM;143.0;1.5;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.890681;8.672637;50.0;;;;;;Interpoliert;143.2;1.65;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Unbekannt;49.890607;8.672529;50;;;;;;Interpoliert;143.4;18.73;asphalt;secondary;Kranichsteiner Straße
Haltestelle;W;Darmstadt Kastanienallee;49.890528;8.672449;50.0;25:03:00;25:03:00;Kein Umlauf;Unbekannt;133.0;Original GTFS (Snap-Distanz 5m) | Auf Route gesnappt (6m);143.7;19.23;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Unbekannt;49.890526;8.672441;50;;;;;;Original OSM;144.2;19.2;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.89042;8.672354;50.0;;;;;;Interpoliert;144.7;18.67;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.890337;8.672252;50.0;;;;;;Original OSM;144.8;17.91;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.890156;8.672087;50.0;;;;;;Original OSM;144.6;0.42;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.889996;8.671925;50.0;;;;;;Interpoliert;144.4;-0.48;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.889888;8.671801;50.0;;;;;;Original OSM;144.3;-0.81;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.889798;8.671694;50.0;;;;;;Interpoliert;144.2;-0.8;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.889707;8.671587;50.0;;;;;;Interpoliert;144.1;-0.45;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.889617;8.67148;50.0;;;;;;Interpoliert;144.0;-0.47;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.889526;8.671374;50.0;;;;;;Original OSM;144.1;-0.47;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.889426;8.671284;50.0;;;;;;Interpoliert;144.0;-0.78;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.889326;8.671195;50.0;;;;;;Interpoliert;143.9;-0.62;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.889226;8.671106;50.0;;;;;;Original OSM;143.6;-0.78;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.889105;8.671018;50.0;;;;;;Interpoliert;143.6;-0.62;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.888983;8.670931;50.0;;;;;;Interpoliert;143.6;-0.47;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.888862;8.670844;50.0;;;;;;Original OSM;143.6;0.36;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.888771;8.670779;50.0;;;;;;Interpoliert;143.6;0.65;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.88868;8.670714;50.0;;;;;;Original OSM;143.8;0.65;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.888569;8.670632;50.0;;;;;;Interpoliert;144.0;0.65;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.888458;8.670551;50.0;;;;;;Interpoliert;144.0;0.65;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.888347;8.670469;50.0;;;;;;Original OSM;144.0;0.29;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.888235;8.67039;50.0;;;;;;Interpoliert;144.0;0.0;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.888124;8.67031;50.0;;;;;;Interpoliert;144.0;0.29;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.888013;8.670231;50.0;;;;;;Interpoliert;144.0;0.59;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.887902;8.670151;50.0;;;;;;Interpoliert;144.2;0.88;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.88779;8.670072;50.0;;;;;;Interpoliert;144.4;0.88;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.887679;8.669992;50.0;;;;;;Interpoliert;144.6;0.88;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.887568;8.669913;50.0;;;;;;Interpoliert;144.6;1.0;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.887394;8.669786;50.0;;;;;;Original OSM;144.6;1.31;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.887186;8.669678;50.0;;;;;;Original OSM;145.1;1.83;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.887038;8.669665;50.0;;;;;;Interpoliert;145.6;2.97;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.886927;8.669662;50.0;;;;;;Original OSM;146.1;3.53;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.886817;8.669659;50.0;;;;;;Interpoliert;146.8;3.53;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.886593;8.669637;50.0;;;;;;Original OSM;147.5;3.73;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.886382;8.669537;50.0;;;;;;Interpoliert;148.0;3.41;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.88628;8.669469;50.0;;;;;;Interpoliert;148.5;2.75;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.886179;8.6694;50.0;;;;;;Interpoliert;148.8;2.68;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.886077;8.669332;50.0;;;;;;Interpoliert;149.1;1.96;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.885976;8.669263;50.0;;;;;;Original OSM;149.4;0.97;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.88587;8.669193;50.0;;;;;;Original OSM;149.2;0.48;asphalt;secondary;Kranichsteiner Straße
Haltestelle;W;Darmstadt Schwarzer Weg;49.885685;8.669069;50.0;25:04:00;25:04:00;Kein Umlauf;Unbekannt;133.0;Original GTFS (Snap-Distanz 1m) | Auf Route gesnappt (8m);149.0;-0.0;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.885685;8.669069;50.0;;;;;;Original OSM;148.8;-0.67;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);A;Kranichsteiner Straße (Ampel);49.885464;8.668894;50.0;;;;;;Interpoliert;148.8;-0.94;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.885194;8.668712;50.0;;;;;;Interpoliert;148.5;-1.34;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.885123;8.668619;50.0;;;;;;Interpoliert;148.2;-1.49;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.885052;8.668526;50.0;;;;;;Original OSM;147.9;-1.64;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.88498;8.668376;50.0;;;;;;Interpoliert;147.8;-1.91;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.884908;8.668227;50.0;;;;;;Interpoliert;147.7;-1.78;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.884837;8.668078;50.0;;;;;;Interpoliert;147.4;-1.65;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.884765;8.667928;50.0;;;;;;Interpoliert;147.1;-1.95;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.884693;8.667779;50.0;;;;;;Interpoliert;146.8;-1.95;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.884621;8.66763;50.0;;;;;;Interpoliert;146.5;-1.27;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.884549;8.667481;50.0;;;;;;Interpoliert;146.4;-0.58;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.884443;8.667301;50.0;;;;;;Original OSM;146.6;0.21;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.884312;8.667197;50.0;;;;;;Interpoliert;146.8;0.99;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.884215;8.667124;50.0;;;;;;Interpoliert;147.0;1.44;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.884118;8.667051;50.0;;;;;;Original OSM;147.2;1.51;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.884008;8.666979;50.0;;;;;;Interpoliert;147.4;2.32;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.883897;8.666907;50.0;;;;;;Interpoliert;147.6;3.04;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.883787;8.666835;50.0;;;;;;Interpoliert;148.3;3.75;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.883676;8.666763;50.0;;;;;;Interpoliert;149.0;4.01;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.883566;8.666692;50.0;;;;;;Original OSM;149.7;3.9;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.883474;8.66664;50.0;;;;;;Interpoliert;150.0;3.04;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.883303;8.666538;50.0;;;;;;Original OSM;150.2;2.16;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.883126;8.666427;50.0;;;;;;Interpoliert;150.4;1.17;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.883027;8.666364;50.0;;;;;;Interpoliert;150.5;0.68;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.882745;8.666191;50.0;;;;;;Original OSM;150.6;0.68;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.882498;8.666043;50.0;;;;;;Interpoliert;150.7;0.29;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.882255;8.665859;50.0;;;;;;Original OSM;151.0;0.12;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.882082;8.66581;50.0;;;;;;Original OSM;150.8;0.49;asphalt;secondary;Kranichsteiner Straße
Haltestelle;W;Darmstadt Am Karlshof;49.882082;8.66581;50.0;25:06:00;25:06:00;Kein Umlauf;Unbekannt;133.0;Original GTFS (Snap-Distanz 2m) | Auf Route gesnappt (2m);151.1;0.86;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.881962;8.66575;50.0;;;;;;Interpoliert;151.4;1.12;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.881841;8.665695;50.0;;;;;;Original OSM;151.7;1.7;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);A;Kranichsteiner Straße (Ampel);49.881697;8.665612;50.0;;;;;;Original OSM;152.1;2.39;asphalt;secondary;Kranichsteiner Straße
Routenpunkt (Way);T;Kranichsteiner Straße;49.881519;8.665504;30.0;;;;;;Interpoliert;152.5;2.65;asphalt;secondary;Kranichsteiner Straße
